rname,A-site,count
3,2932,11
5,1957,2
12,971,16
14,3478,1
17,11976,2
12,5770,2
12,1364,10
6,68503,4
6,102984,1
12,21994,1
7,3453,5
19,1854,3
8,345,5
18,711,2
19,2600,5
X,1362,1
5,2180,1
7,2761,6
15,12124,4
19,49079,1
2,5596,12
1,2607,1
10,1800,9
4,2088,3
2,1192,13
7,15440,1
1,5691,1
13,2093,1
1,23658,1
21,19348,1
9,1598,3
19,6682,2
15,35991,4
18,1571,19
12,5551,1
22,2724,1
22,517,10
20,37895,2
3,262,75
X,2351,2
1,6855,1
20,3109,4
8,158,30
5,1341,6
17,814,34
3,9856,1
2,21301,1
20,2287,1
1,1497,18
16,6202,2
2,6270,5
12,5631,3
7,9926,1
Y,1421,11
5,658,5
12,5815,1
22,334,7
20,27425,2
10,849,2
6,2360,10
10,3413,1
6,1975,2
17,5741,3
18,552,6
2,14616,8
8,1353,4
16,2088,4
9,4151,2
16,3176,1
3,42192,2
3,1304,4
16,37603,3
17,661,9
20,3886,1
13,501,7
7,837,14
9,5777,4
15,707,16
X,5965,2
12,6430,1
10,964,5
17,9352,1
4,908,3
11,2194,4
4,1862,25
6,6205,5
15,353,21
4,10701,2
8,7268,5
16,13308,24
15,1966,1
12,11050,1
11,484,5
4,5335,1
15,74554,2
20,914,87
1,4572,1
17,26065,6
3,23827,23
12,7814,1
KI270752.1,43,5
5,139774,1
12,1746,22
6,2113,11
5,2566,4
1,2505,15
20,758,4
1,4153,1
17,4186,1
17,1481,8
19,7800,15
6,3342,7
17,1126,6
13,33415,3
8,833,1
13,815,2
13,1094,11
19,2942,2
5,2470,34
17,1065,6
6,4335,2
2,4180,5
8,1225,41
2,4695,1
17,4263,3
7,3568,1
1,7788,14
9,793,25
18,38869,2
X,3575,1
1,12439,1
8,7835,11
12,3987,3
15,489,44
7,25545,3
11,2679,1
10,2697,1
22,32680,52
X,4576,1
9,22874,1
7,7393,2
9,6043,1
17,13107,1
7,1687,5
1,4577,20
19,2041,2
3,5635,1
13,4541,9
8,2287,8
21,268,2
6,7401,1
10,2060,10
8,803,7
8,2600,1
8,1352,1
X,2414,4
15,493,6
1,3311,6
2,1147,22
1,1144,53
18,2434,2
11,30973,2
17,115,76
9,6664,4
5,39616,1
2,1094,10
19,8502,1
19,4285,3
10,6772,2
8,4623,1
17,1635,12
22,399,6
4,2984,9
4,1157,15
10,377,9
4,449,2
9,3627,1
1,24708,3
15,3081,4
2,11639,1
1,3989,10
4,3987,1
19,2310,2
7,10839,1
8,436,18
1,5890,7
10,5694,1
6,2003,15
2,3298,5
9,2440,3
9,6818,1
7,1680,4
10,1487,11
9,23857,3
9,12509,4
4,14642,4
2,7241,2
19,14099,2
16,1660,2
KI270708.1,44,1
18,2742,1
12,3617,1
2,966,13
12,36467,1
6,2387,11
14,7233,4
11,39388,20
8,1140,52
20,2615,1
2,3291,4
7,2292,5
14,3462,2
7,12018,2
6,7873,1
8,42754,2
22,15215,1
9,4953,2
2,14168,4
3,10176,4
6,4776,3
3,574,13
14,3072,1
11,1159,165
17,16289,2
2,8817,3
14,2958,2
15,3581,30
11,4195,1
14,3344,7
X,28312,2
12,8189,1
11,45980,6
19,17286,2
7,76842,1
5,250,19
9,256,12
2,4840,1
15,1437,11
6,91557,8
6,3043,1
11,17396,1
10,8393,1
12,6147,1
12,295,42
13,2655,8
10,4532,46
10,15452,1
3,2055,2
2,12729,1
17,2318,14
2,1271,40
15,4630,1
20,166,4
11,2116,4
10,569,8
5,3336,6
1,2009,5
10,8770,1
5,6650,2
1,20378,19
17,732,20
2,2680,2
22,6525,1
10,5584,1
17,2581,4
6,1353,22
9,2586,3
14,3006,1
9,5430,3
12,3725,2
13,2148,3
10,7145,2
19,3206,9
2,13780,2
19,14226,2
15,2223,11
9,2649,13
1,2900,5
3,930,6
9,1477,4
7,1147,1
5,4874,5
5,4256,4
2,3187,4
10,1953,12
Y,384,4
4,2586,5
5,13695,2
14,18170,1
17,44561,1
2,3603,8
1,1638,30
1,4903,3
19,4218,1
X,48,236
2,3041,3
14,7901,4
5,15044,1
11,5649,2
20,8003,1
20,1280,11
10,3014,5
9,1121,4
3,557,4
11,1164,43
22,24372,1
17,1960,3
1,5633,2
X,1160,14
13,435,13
17,891,6
5,6304,1
19,2797,7
2,4578,6
20,637,12
11,312,28
17,1191,8
10,3162,1
21,1488,2
12,7633,5
2,3941,11
4,4585,1
20,2886,1
18,4958,2
3,9850,10
5,20877,1
22,4114,1
6,1303,12
11,3279,1
19,1084,15
11,2907,1
14,2922,3
6,25927,1
18,727,4
18,332,4
11,7698,1
4,2460,3
9,24314,1
15,27871,1
1,12652,4
16,4540,5
X,508,5
11,2368,11
17,5633,1
21,480,4
X,9917,2
14,1073,12
19,41376,9
7,732,11
9,848,27
12,288,205
11,32248,4
19,1259,2
2,14705,1
3,2284,4
1,1775,6
5,70556,2
10,22746,1
5,495,30
19,299,299
9,2628,1
14,792,7
5,1503,8
17,4457,3
X,8058,1
22,10614,2
9,3407,11
6,31731,3
5,3689,3
8,6469,58
14,1807,3
4,38297,1
15,3027,1
4,28013,2
6,4390,2
4,7727,1
10,81737,1
14,1265,3
9,16476,1
7,5208,3
9,602,16
12,4206,1
14,1513,4
20,1840,2
15,5776,1
16,1781,2
1,385,107
20,668,27
20,13644,2
3,1642,21
10,6434,2
11,18302,2
20,94385,1
14,12963,2
16,93519,1
8,360,22
5,3162,1
4,1579,4
4,2787,1
15,1433,1
12,532,9
9,26347,3
12,12825,4
13,2705,5
16,755,14
22,12490,1
15,1211,4
17,956,11
4,10682,1
3,210,56
5,5398,6
10,288,8
2,1401,45
10,7366,1
2,3597,1
16,98370,1
9,3904,1
11,5735,9
10,746,9
4,3390,5
15,10893,3
8,181,6
22,1753,1
19,592,4
14,3325,4
7,5871,11
11,27136,3
6,3781,2
9,1223,2
22,1412,1
19,1136,62
17,15885,1
9,1548,11
7,5959,8
11,128666,4
15,2618,1
2,21614,1
4,6840,1
4,17710,3
19,1468,3
X,3946,2
7,2843,3
14,6586,6
1,1662,60
10,8871,1
3,2726,4
4,12705,1
12,4586,2
22,8043,1
19,3359,6
12,2297,16
19,3158,25
14,7544,2
22,4930,1
3,2760,2
1,2613,46
22,4709,17
20,13127,1
2,7695,1
4,8080,1
X,7816,1
5,685,5
5,36,4992
11,4286,1
20,6741,1
18,1951,3
3,4169,3
7,43,179635
3,6218,6
2,603,12
3,1327,4
3,4719,1
6,1176,5
5,2667,3
22,2189,4
7,4824,1
15,663,6
4,468,13
10,168,7
3,2851,2
11,2637,1
5,8888,1
15,1884,38
2,1978,2
1,4376,3
6,52703,3
6,26382,3
18,10687,1
1,8910,1
8,7699,1
12,6585,2
14,6323,7
16,5810,2
12,45,18686
20,2580,1
11,1784,2
11,3404,1
4,742,3
13,5275,1
13,8696,2
12,301,19
5,2737,3
15,1616,1
1,5641,2
6,8336,1
1,1183,36
10,3024,1
5,480,1
13,5750,1
5,1728,1
4,623,3
1,2449,12
6,3462,9
6,993,6
1,221,80
20,1025,4
15,5566,1
8,22001,1
1,2939,9
9,13225,1
12,4186,1
11,2323,3
12,1284,9
15,2047,1
9,2845,2
4,5108,4
20,1446,2
18,13401,1
15,3100,11
1,2267,7
5,8768,3
20,1820,6
20,3026,4
2,26428,1
16,2248,1
9,1309,1
15,7167,1
22,2535,2
14,1903,8
2,2166,3
1,14102,2
20,378,7
15,8208,7
8,11254,1
17,7708,6
13,5523,1
3,42708,1
9,5165,4
4,10060,1
8,8695,2
9,1935,4
1,35731,1
1,38872,2
12,11109,2
13,1086,2
X,362,5
15,3087,2
4,57424,1
19,749,11
7,5977,31
17,220,20
1,1056,26
15,2054,9
5,27101,1
6,7833,1
10,2054,18
7,274,5
16,583,5
X,9499,1
3,1800,3
8,2538,5
X,986,53
2,99354,1
1,7656,2
12,2550,1
15,18578,2
15,1578,5
2,1783,7
8,4932,25
14,4480,1
X,2023,4
4,1437,16
8,20289,1
17,7976,2
5,4195,2
17,1085,14
22,4943,1
22,2958,1
1,17519,1
2,4124,4
7,962,6
7,10305,1
6,2739,2
21,187,3
11,41682,1
19,5238,20
10,15277,2
7,182,10
3,2327,1
3,3593,1
14,725,12
2,608,34
20,1156,2
4,19491,3
12,885,69
X,6146,2
14,2114,1
17,1929,3
Y,4093,1
8,3753,2
16,4288,5
7,3447,1
22,28080,1
1,8089,2
17,1084,3
19,2306,12
15,12186,1
2,1924,36
7,3967,2
19,1692,4
3,2074,13
7,3294,2
1,3238,12
5,12005,3
21,4835,2
1,13424,1
10,26153,1
4,25073,2
4,5718,1
20,4576,6
2,1539,13
8,698,62
10,816,1
11,109,1
7,968,11
13,3767,1
7,7373,2
11,18856,2
20,32933,2
1,2750,28
8,6040,1
4,24831,1
13,4287,4
14,1137,3
18,2396,1
1,5588,10
13,1710,1
19,2484,7
11,3178,3
3,856,6
20,1848,10
6,2710,16
3,32992,1
4,1612,1
17,3910,4
X,7759,2
7,839,10
13,9276,3
5,626,9
16,1416,1
18,2110,2
16,5213,4
8,11353,3
20,14167,4
16,832,63
15,1899,2
6,11324,1
16,783,14
KI270718.1,38,1
18,2566,6
8,2295,2
6,2212,12
13,10826,1
18,3041,9
8,6163,1
22,2152,3
20,1994,6
2,130844,1
16,43106,2
14,2174,17
3,2037,1
1,5778,1
15,7607,1
5,7119,2
6,1938,3
6,16276,1
3,10467,1
21,3582,1
9,704,86
15,10768,1
22,26572,1
X,888,2
8,21724,1
18,3244,103
3,2930,3
4,5308,2
1,7637,1
1,20903,4
2,4585,1
2,5642,1
2,184,62
2,1302,18
16,621,5
15,31276,1
12,21960,1
19,11052,2
9,8767,1
11,12154,1
17,6683,2
3,8983,3
14,172,32
14,2366,1
19,5634,3
22,5120,8
9,8845,1
1,864,46
17,1987,4
18,746,3
5,1248,11
15,39343,2
2,5507,2
5,4754,19
18,7774,1
1,907,30
13,2265,1
11,3698,38
8,26650,1
10,24471,1
2,1049,3
2,32239,1
18,2306,1
5,5295,6
10,903,3
5,5218,1
19,4178,1
9,2907,2
1,1517,14
12,3305,25
8,6442,3
1,6884,1
4,2723,1
9,56121,6
14,5218,2
20,5445,3
18,1066,1
7,345,21
12,5746,2
15,414,8
6,1052,4
12,2273,3
9,2674,8
3,3717,4
9,21962,1
2,2506,5
18,1732,19
19,9196,5
17,3007,12
7,2049,4
7,6455,5
7,38846,1
19,2481,2
15,148,32
5,5415,9
16,116,32
9,708,8
16,4305,7
13,12927,6
8,5170,2
12,3277,5
5,3628,1
18,5381,1
8,9985,1
3,12349,2
17,410,19
10,889,4
8,756,1
2,5503,5
17,5591,1
7,1774,9
19,3335,2
7,3641,9
7,28533,1
3,32286,1
6,3237,54
3,2748,1
9,4719,15
9,3690,2
3,5441,27
4,2568,5
7,146113,1
17,315,28
13,2023,3
14,2791,1
5,3668,4
X,6241,1
20,1659,4
X,657,2
13,8900,2
13,4075,1
20,6327,3
12,42505,2
5,2853,11
MT,43,2721
13,8931,4
2,4189,1
10,75096,1
4,3180,2
8,23600,8
7,25435,1
15,1243,4
7,3567,1
12,6187,2
16,11158,1
4,2045,2
16,3306,9
X,3120,10
10,8880,1
1,4091,17
1,486,32
20,1665,1
21,2886,1
9,6919,3
11,2095,3
8,5274,1
14,4338,1
4,3578,3
20,793,3
8,2020,3
3,108649,2
6,3465,7
10,5076,2
5,9258,1
10,599,12
1,52826,1
12,10792,4
4,10601,1
2,8301,1
16,931,37
10,16188,1
1,5563,9
16,4704,3
2,1879,2
4,650,17
22,18450,5
13,57313,2
14,3591,28
4,2992,6
9,120130,1
6,2843,1
X,4245,2
9,804,4
8,2787,1
17,8566,2
14,3894,11
21,550,5
11,3169,18
19,6267,6
5,3258,3
18,6021,1
16,3338,1
9,24862,14
15,3290,1
1,10301,1
8,3679,1
1,1016,5
9,6712,2
4,17825,1
12,3194,1
17,2040,4
15,12132,3
9,2117,2
14,1588,5
17,3465,6
6,1515,9
21,2798,13
12,27041,1
6,3420,2
14,3599,1
7,6613,1
7,31266,1
20,1563,1
20,1995,5
X,6106,1
18,3236,1
12,7441,6
X,807,6
15,1137,4
19,837,42
17,2853,4
3,16974,1
9,53839,1
14,1029,34
7,8899,5
3,2125,1
19,8359,5
1,4323,11
2,5363,2
4,4755,12
17,17614,1
1,7834,1
11,7700,1
19,3961,1
1,3718,6
17,7564,1
11,8029,1
8,16470,1
13,45487,17
19,2917,8
16,4816,1
7,38982,3
5,92457,2
10,27782,1
KI270734.1,44,27
17,2490,2
3,1511,10
18,1508,1
1,17260,1
10,5181,5
1,6426,6
17,7506,1
9,4087,3
13,21382,43
10,2989,2
11,5926,2
2,3813,1
7,8816,5
4,15047,3
5,4573,2
12,4260,2
3,2011,7
14,3362,9
22,691,2
2,3973,1
11,3431,2
16,6724,5
11,336,316
5,1272,119
4,11016,37
14,3497,1
2,2311,15
1,35,4988
17,9016,1
4,33216,1
4,22037,1
1,7248,1
3,9701,1
X,841,16
1,3682,1
3,4322,2
21,1075,27
4,683,1
10,262,3
10,1440,2
9,2774,1
12,3334,5
11,40155,3
5,4661,4
6,20917,1
17,1240,1
22,3600,6
8,2672,1
17,1561,1
19,4089,1
17,6583,1
12,740,19
1,10798,1
X,624,9
2,2621,8
6,1389,10
8,65084,1
3,5043,1
8,568,8
12,373,11
17,5743,2
16,23249,8
7,3198,1
4,6168,7
9,5694,1
2,2291,8
6,3838,1
11,5891,1
11,6603,3
22,214,4
7,9030,1
12,588,10
16,527,14
11,3259,3
22,6430,2
3,13643,1
22,1884,4
3,5046,10
7,5835,1
10,9887,1
22,15774,2
8,4431,2
4,10527,2
13,1485,2
1,17259,2
20,34070,1
10,5897,1
7,18257,2
18,1380,6
3,1705,2
4,755,4
7,15345,1
4,3393,2
14,10249,2
7,14451,1
18,1419,23
12,9666,1
1,10623,40
10,1500,2
3,4522,1
8,10813,3
2,6278,4
12,2373,13
7,3754,2
4,6545,1
14,23769,1
5,6007,1
15,1430,1
5,12638,3
8,2445,1
2,662,77
1,4334,1
5,1579,19
6,7672,2
4,1042,1
15,1698,1
16,2881,7
5,5823,2
19,7714,3
4,1948,8
9,3905,1
11,1035,6
1,14044,2
X,3403,9
8,12406,5
1,5135,1
14,416,8
7,1146,3
8,155,26
19,2933,12
10,2757,2
1,189,58
14,835,1910
11,2775,1
5,2821,1
4,3968,7
8,3580,22
1,7345,1
17,5233,2
X,10938,1
1,3135,278
22,8085,6
10,1590,1
2,2745,10
3,1926,17
22,3755,1
18,1855,1
16,121,97
21,8090,2
8,1152,9
1,2757,1
7,2169,2
2,3190,1
1,5168,2
2,6471,2
10,1605,2
16,273,8
10,21536,1
1,43865,5
2,5309,5
8,5843,3
5,5911,1
6,1038,5
22,74353,1
21,2025,2
6,10123,1
5,7843,1
17,2312,5
15,3617,7
1,37995,1
2,1155,1
5,19002,2
20,720,14
2,6142,1
12,2173,1
X,2889,1
11,4256,2
9,3771,1
11,9444,2
6,11664,1
1,4885,1
15,5593,2
12,5347,1
13,2287,3
10,2433,1
9,242,56
4,3279,12
2,40335,3
7,23391,2
3,7154,1
13,78594,1
19,1199,45
2,2050,3
20,3399,2
15,8446,6
12,9819,8
18,49070,2
10,7249,9
10,4126,8
X,568,3
22,1579,4
14,2900,1
16,1341,1
13,4371,3
7,2585,40
14,6430,2
12,2700,1
1,5799,1
11,8532,1
15,2036,6
2,22792,5
5,1927,7
20,3857,3
4,40466,2
6,76540,1
8,2138,12
22,6128,1
9,443,2
7,19010,1
19,3455,1
9,35594,1
1,50132,6
9,5275,9
8,11941,23
6,2525,8
9,1564,1
4,9444,1
8,1379,1
3,8991,3
1,3215,7
8,15592,1
11,2393,2
19,727,23
X,775,1
20,12790,7
14,9755,2
2,20527,1
15,8548,2
2,3830,2
16,1071,5
16,4085,1
2,165983,1
12,1183,300
16,2840,2
1,945,18
14,1079,8
2,6153,2
3,944,19
12,48032,2
4,8229,1
2,43583,2
4,5510,11
15,33456,1
9,1069,7
10,869,1
5,1176,3
5,373,9
X,11484,1
3,1508,5
1,5226,1
6,1498,8
10,3974,19
1,7517,3
9,2951,1
10,1382,4
7,8344,1
20,1331,7
3,7168,6
22,7030,1
12,10008,1
18,1640,2
4,441,6
17,9231,2
X,7629,3
3,1688,11
KI270734.1,34,1
2,3049,49
16,631,12
17,5862,5
5,161,19
4,18279,3
1,3575,2
10,5798,2
12,24430,1
12,770,30
X,1716,11
6,2377,1
8,11555,1
13,648,1
6,64716,1
19,1400,1
1,1838,3
X,7974,1
12,1536,5
12,1853,61
16,4551,1
3,2039,9
12,2418,3
17,1031,22
19,14024,3
17,1915,3
5,48616,1
X,1546,4
3,5103,9
1,20905,4
1,13626,1
12,1880,1
16,7583,2
19,5786,4
2,3460,6
16,7199,7
7,19833,1
2,11044,1
17,2682,2
12,4559,2
16,4589,11
1,1117,17
3,3556,4
16,2826,2
9,692,7
4,4396,2
6,4331,2
9,7111,1
9,1416,1
20,10024,2
14,3853,1
1,1809,64
3,24914,8
10,1022,6
8,993,12
6,16302,10
10,5463,1
4,3010,9
1,16447,2
9,3961,1
16,5246,2
7,2410,1
5,6107,1
22,5308,6
12,1558,5
14,3014,22
9,2304,3
21,4383,2
3,1415,5
19,5259,2
12,5024,7
5,1214,8
6,1379,3
1,5184,11
10,4161,13
15,23488,1
5,8969,1
4,14677,1
1,82560,1
12,4174,3
6,7632,3
2,4366,3
7,12483,3
19,4518,1
10,11639,2
15,794,13
3,10361,1
7,6362,1
17,5236,2
X,10088,3
8,8846,39
16,31873,1
11,1535,7
2,3487,1
11,1818,10
7,183,25
20,5945,1
18,7145,1
2,1624,33
11,788,32
11,3426,1
X,6616,1
14,4592,1
8,2255,2
17,4159,3
17,2939,2
4,17708,1
5,4971,2
9,7118,10
9,23019,1
5,6263,5
20,114,11
22,3168,1
5,271,17
1,407,18
7,226,8
7,960,1
5,3305,1
6,9487,1
11,53,11
19,41379,1
9,3894,2
7,1065,10
4,18281,1
4,3166,15
9,35870,3
3,5268,3
8,21750,1
20,738,2
11,2450,21
6,4043,5
12,1242,3
X,76212,1
3,2783,4
9,16664,3
13,457,7
13,2561,1
8,7117,6
2,19405,2
17,28549,3
9,9828,2
22,122687,13
12,12702,3
7,1067,1
X,1229,5
1,3946,1
12,424,13
6,2961,1
12,1836,6
6,2352,14
19,14230,2
5,8259,1
20,2543,2
7,1646,15
3,44,47252
14,5507,8
19,360,40
16,1732,23
2,3130,4
1,4348,25
7,12091,1
20,3960,1
22,218,13
7,1719,2
15,8445,1
5,7773,2
2,3878,2
6,2278,9
22,11672,10
10,269,3
7,14832,2
12,4415,2
2,24048,2
X,767,16
2,6859,9
6,279,29
1,1841,3
2,1308,12
20,3443,1
16,2747,8
3,15462,1
9,56728,2
7,25108,1
13,3799,3
9,397,8
6,21257,2
20,12263,1
7,14803,1
17,1532,6
2,1681,7
2,2296,72
12,4040,2
10,3208,10
9,897,4
4,43423,1
6,3499,3
19,2046,2
12,2247,5
5,8422,2
12,3145,2
11,11305,1
10,587,16
11,2407,10
5,1949,5
20,1713,11
19,955,8
3,20897,4
15,13856,1
16,6496,3
14,3567,1
9,1836,7
6,13676,17
2,10301,2
10,8843,1
22,2673,4
10,2893,1
9,1975,3
14,47027,6
18,1525,1
11,780,18
3,2394,2
5,1159,145
10,1059,7
8,862,5
6,11101,2
9,10125,1
3,2607,2
5,3976,4
13,19655,1
5,9209,7
7,43519,1
22,50,120
17,12996,1
1,4120,1
2,5338,1
12,3377,2
11,1172,17
16,5538,3
11,3066,3
20,18133,1
18,28037,1
16,1496,5
2,3994,3
2,1065,5
KI270708.1,43,7
14,1319,5
2,3510,2
18,3989,1
19,2566,14
12,1787,9
5,5608,3
2,6241,1
7,5033,1
12,701,1
3,1554,9
13,1200,8
12,8422,11
2,10868,2
21,1010,6
11,26130,10
5,1349,20
4,2380,5
1,6078,7
12,4409,1
4,474,14
10,582,27
10,7856,1
6,200,38
11,1380,5
22,459,16
21,2427,3
13,3630,1
1,2178,13
7,1216,7
1,11486,4
17,35028,8
10,2314,3
17,17252,6
1,1764,29
11,59140,3
1,923,22
X,706,30
6,4408,2
8,40100,6
19,1463,6
13,2772,3
8,4476,1
3,692,59
8,695,7
2,4548,1
18,14540,2
11,282,73
21,5790,1
8,13174,1
9,1824,5
9,4008,4
5,406,53
11,70730,2
2,1286,12
3,16806,2
18,2965,4
17,6214,2
5,8210,3
4,758,15
20,6636,2
2,1868,47
13,17200,4
21,5059,2
22,830,4
6,2396,2
KI270720.1,41,4
16,50586,1
15,1770,7
11,10093,6
7,10052,2
21,3903,4
12,13401,1
15,3041,7
15,18537,5
1,2768,40
14,27865,3
3,4069,1
6,40903,1
19,3614,2
5,3443,2
20,7185,1
13,3254,1
7,120,19
1,15018,2
11,356,11
16,5075,3
15,797,4
13,2671,1
9,1650,5
1,6090,8
9,3741,2
X,4841,2
X,7192,1
19,373,18
5,758,9
17,3237,10
9,10693,1
2,387,88
16,2727,8
17,5968,3
11,524,6
11,33390,1
2,2570,21
3,94836,4
10,404,9
6,32409,1
9,167820,1
4,1408,3
22,1008,5
16,1806,7
19,692,4
2,4149,1
2,3391,2
17,3360,1
14,11503,4
12,854,20
12,2381,1
5,2170,3
X,5929,2
19,47532,1
12,3751,1
10,63893,1
2,37219,1
9,1563,6
4,2227,3
1,19344,2
14,3532,3
11,986,5
18,2393,2
19,3988,4
3,3974,2
2,40241,1
KI270718.1,53,1
2,1034,12
13,9376,1
6,6370,1
Y,15121,1
12,516,12
17,54590,10
3,24977,2
X,2706,2
9,21422,1
15,3542,1
1,330,74
9,1118,41
X,374,14
8,279,4
7,8181,1
1,2192,15
15,10795,1
17,7865,2
15,3104,3
16,297,54
13,11148,1
6,5695,1
1,2959,34
6,511,10
3,1371,5
4,4205,53
19,140,243
1,1076,10
5,1736,4
19,34411,1
11,608,73
7,777,28
9,17056,2
6,8017,1
1,6144,1
1,16301,2
6,14327,1
7,15980,1
21,1005,14
3,5085,1
4,1663,11
16,16943,1
1,9352,1
10,4276,1
12,6364,1
3,1834,9
6,2014,9
1,2181,25
18,4375,3
1,9854,5
7,3660,9
7,7989,3
11,8114,1
22,1225,1
4,19395,2
10,3729,3
7,1352,4
1,633,140
9,1273,2
18,1863,2
7,10514,3
8,7265,5
1,5468,5
16,13451,10
4,12607,5
X,1344,4
11,442,14
19,3265,9
20,5827,44
6,537,10
3,11027,1
2,2952,6
10,3823,1
5,2121,2
4,261,6
17,2084,10
20,1213,4
3,8843,6
4,394,3
15,7083,18
20,314,7
17,2142,8
16,2201,5
KI270734.1,35,2
11,305,40
20,5218,1
12,1205,16
1,1213,13
11,3962,4
3,715,11
22,13383,1
10,2075,3
1,7558,3
18,501,8
18,1671,1
4,86878,1
11,1155,7
5,108168,1
3,683,5
17,1783,5
9,3488,3
19,10101,1
X,15293,4
8,7746,3
14,4387,3
8,13058,3
16,1630,2
4,1963,4
X,1402,1
15,457,20
14,2302,1
7,3624,5
15,34840,1
10,1144,19
12,8700,1
3,1019,5
8,9495,2
14,2798,3
16,659,1
3,4037,1
5,2706,2
19,14570,1
12,602,15
5,899,6
8,326,129
9,9954,2
14,1308,28
12,7063,8
3,48338,1
5,2025,13
15,1113,4
1,562,25
3,596,121
7,25442,1
16,4240,1
7,1766,2
X,3119,7
1,110,3
9,1353,9
2,4626,3
3,5545,1
13,3343,6
19,9628,1
2,5391,2
4,3849,5
X,985,9
1,6299,1
17,7551,13
3,563,16
17,6283,6
5,6494,1
7,2514,1
3,7954,1
6,465,35
4,6009,4
12,7610,1
14,11819,10
8,13599,1
2,177,42
15,1505,13
2,1657,2
21,1499,4
9,4325,2
3,5421,1
1,5306,4
4,84901,1
5,11138,39
21,569,1
7,4551,3
16,3557,1
10,6543,6
1,2888,5
9,5406,1
16,6017,3
1,3624,3
1,3640,2
13,34490,2
7,2622,1
2,970,32
X,11960,1
4,686,25
21,1756,4
7,5596,5
7,3896,12
6,458,6
13,6335,1
6,2721,5
1,4926,2
7,3757,2
10,967,16
8,8054,2
3,4165,3
20,14303,9
7,3565,1
10,21652,3
21,248,1
4,4710,5
2,69704,7
3,5594,2
5,3913,4
2,2115,1
2,1848,3
15,906,4
16,2874,6
1,8203,2
3,3947,6
X,3436,4
14,84616,2
19,19813,1
19,627,10
7,3177,11
10,712,6
18,909,9
4,15163,2
13,7201,1
X,32104,1
1,2022,3
14,166,69
8,2733,14
9,7844,1
10,3399,8
13,6885,1
5,2611,2
6,1930,9
14,2117,2
19,5267,1
2,11116,1
7,369,47
8,1180,1
11,124144,1
3,5311,1
18,42494,2
3,10947,1
4,18728,1
1,3370,2
3,2997,9
22,733,12
12,31171,2
8,3998,2
7,2224,8
Y,30,2
11,1315,74
9,5937,2
7,14708,2
8,7260,1
17,8875,6
8,1367,7
10,4616,2
X,7500,1
15,49646,2
7,2398,3
9,1008,16
X,11488,3
22,12874,1
4,679,1
14,1459,1
1,7398,4
16,595,40
10,779,7
21,6702,3
15,3794,3
10,1740,3
6,34239,8
16,2492,17
22,4579,1
3,903,18
10,3101,1
9,903,9
16,24768,4
16,3749,1
4,15248,2
12,6264,2
9,27282,2
12,24001,1
16,16334,1
10,329,3
10,1004,8
1,916,19
18,599,2
9,4328,2
3,6301,3
17,11146,3
13,6886,1
20,304,5
16,1903,1
22,1349,15
2,46447,6
9,5569,1
3,132,143
11,5548,2
11,4754,1
1,6610,10
3,6856,16
22,667,2
14,617,17
1,6707,17
12,40905,1
22,2077,3
X,5948,1
8,1773,6
3,4414,1
15,4862,3
3,3156,4
5,8160,21
1,277,99
17,4029,1
19,17988,4
10,22195,1
1,3945,2
1,3664,1
2,1233,8
1,922,23
17,25321,1
3,1552,6
17,11124,2
22,4802,1
18,3782,3
12,213,36
6,2873,33
20,3410,3
22,5723,1
11,659,20
12,1508,2
12,759,11
3,1028,4
1,49652,1
12,1261,10
7,30975,1
8,16032,3
X,1470,7
12,1174,2
6,6454,3
19,6733,2
20,310,7
2,621,18
15,9224,2
X,11179,1
11,41041,1
X,799,10
16,13087,4
12,4971,1
14,4496,1
1,6755,1
15,2478,8
12,4884,6
7,17672,5
6,686,11
19,2141,1
16,5112,1
4,1319,2
4,255,10
5,2357,2
17,14003,1
13,3588,1
20,4740,16
14,4154,15
6,12585,7
5,3698,1
15,411,2
14,3499,3
7,31420,16
4,7404,7
1,2065,7
3,123,117
6,1502,2
5,1756,1
13,2560,13
3,2234,1
6,40198,1
4,3209,1
1,10886,3
13,35232,2
16,7983,7
6,298,45
3,2892,11
4,2111,10
19,3771,31
13,922,3
16,6821,2
19,1241,52
2,1731,9
3,2710,11
6,9233,1
19,3134,5
3,1279,2
17,9957,5
4,27678,4
16,134,79
20,4516,14
11,4814,4
20,8405,1
18,12094,2
2,2686,2
9,21601,1
9,4958,4
9,5494,1
9,4345,9
4,52,36
10,3156,1
11,4037,1
15,1600,6
5,372,9
9,2565,3
20,1445,3
20,4362,1
X,1088,4
21,7391,5
8,1525,32
17,1100,11
1,13713,1
22,19876,1
8,36158,2
9,74903,1
2,2810,4
X,1119,13
8,6778,1
2,23958,1
18,3922,1
19,2252,1
8,1555,10
6,340,8
6,1803,7
15,9351,23
8,29455,1
12,2100,8
21,9988,1
1,5480,2
10,16941,7
22,10226,46
1,2684,8
17,12463,2
1,6680,5
15,6376,1
2,12530,1
5,445,41
7,859,6
10,4331,2
5,2248,11
5,2274,1
15,1302,15
5,17578,1
17,8942,2
1,610,46
3,1818,1
22,7368,1
13,3864,1
12,23005,4
18,1264,2
21,712,3
10,2392,4
16,4711,1
7,34091,1
6,2672,5
5,1552,2
9,45215,3
14,2099,2
5,1408,2
7,1045,16
12,713,50
3,3489,1
2,753,47
3,1313,4
4,5633,6
11,8593,1
16,2827,1
2,6389,1
17,2775,13
2,2826,18
15,2015,6
